delivery_id,order_id,pincode,delivery_success,transit_hours,quality_complaint,temperature_breach,is_rural
DEL006964,ORD006964,600002,False,75,False,False,False
DEL006965,ORD006965,226001,False,82,False,False,True
DEL006966,ORD006966,700001,False,56,False,False,True
DEL006967,ORD006967,500003,True,82,False,False,False
DEL006968,ORD006968,110001,True,1,False,False,False
DEL006969,ORD006969,110001,True,78,False,False,False
DEL006970,ORD006970,226001,False,30,False,False,True
DEL006971,ORD006971,700001,True,74,False,False,True
DEL006972,ORD006972,560001,True,49,False,False,True
DEL006973,ORD006973,600002,True,31,False,False,False
DEL006974,ORD006974,560001,True,49,False,False,True
DEL006975,ORD006975,500003,True,60,False,False,False
DEL006976,ORD006976,560001,False,13,False,False,True
DEL006977,ORD006977,226001,True,55,True,False,True
DEL006978,ORD006978,500003,True,72,False,False,False
DEL006979,ORD006979,110002,True,33,False,False,False
DEL006980,ORD006980,500003,True,88,True,False,False
DEL006981,ORD006981,110002,True,13,False,False,False
DEL006982,ORD006982,500001,False,87,False,False,False
DEL006983,ORD006983,700001,False,28,False,False,True
DEL006984,ORD006984,500003,True,73,False,False,False
DEL006985,ORD006985,500001,True,69,False,False,False
DEL006986,ORD006986,700001,True,48,False,False,True
DEL006987,ORD006987,700001,False,82,False,False,True
DEL006988,ORD006988,226001,True,68,False,False,True
DEL006989,ORD006989,110002,False,2,False,False,False
DEL006990,ORD006990,110001,True,13,False,False,False
DEL006991,ORD006991,500002,False,88,False,False,False
DEL006992,ORD006992,110002,True,42,False,False,False
DEL006993,ORD006993,600002,False,18,False,False,False
DEL006994,ORD006994,110002,True,77,False,False,False
DEL006995,ORD006995,110001,True,14,False,True,False
DEL006996,ORD006996,110002,True,83,True,False,False
DEL006997,ORD006997,226001,True,41,False,False,True
DEL006998,ORD006998,110002,True,13,False,False,False
DEL006999,ORD006999,600001,True,74,False,True,False
DEL007000,ORD007000,560001,True,68,True,False,True
DEL007001,ORD007001,500001,True,64,False,False,False
DEL007002,ORD007002,500001,False,93,False,False,False
DEL007003,ORD007003,500002,True,84,False,False,False
DEL007004,ORD007004,560001,False,43,False,False,True
DEL007005,ORD007005,560001,True,43,False,False,True
DEL007006,ORD007006,110002,True,78,False,False,False
DEL007007,ORD007007,600001,True,3,False,False,False
DEL007008,ORD007008,500002,True,23,False,False,False
DEL007009,ORD007009,500002,True,57,False,False,False
DEL007010,ORD007010,226001,True,58,False,False,True
DEL007011,ORD007011,110001,True,56,False,False,False
DEL007012,ORD007012,700001,True,91,False,False,True
DEL007013,ORD007013,600002,True,65,False,False,False
DEL007014,ORD007014,110002,True,75,False,False,False
DEL007015,ORD007015,500003,True,53,False,False,False
DEL007016,ORD007016,110001,False,10,False,False,False
DEL007017,ORD007017,700001,True,42,False,True,True
DEL007018,ORD007018,600001,True,89,False,False,False
DEL007019,ORD007019,600001,False,87,False,False,False
DEL007020,ORD007020,600001,True,16,False,False,False
DEL007021,ORD007021,500003,True,4,False,False,False
DEL007022,ORD007022,700001,True,78,False,False,True
DEL007023,ORD007023,600002,True,49,False,False,False
DEL007024,ORD007024,600001,True,68,False,False,False
DEL007025,ORD007025,500003,True,57,False,True,False
DEL007026,ORD007026,600002,True,39,False,False,False
DEL007027,ORD007027,600002,True,31,False,False,False
DEL007028,ORD007028,110001,True,35,False,False,False
DEL007029,ORD007029,600002,True,92,False,False,False
DEL007030,ORD007030,560001,True,49,False,False,True
DEL007031,ORD007031,500002,True,89,False,True,False
DEL007032,ORD007032,600002,False,58,False,False,False
DEL007033,ORD007033,500002,True,28,False,False,False
DEL007034,ORD007034,500003,True,18,True,False,False
DEL007035,ORD007035,600002,True,92,False,False,False
DEL007036,ORD007036,600001,True,23,True,False,False
DEL007037,ORD007037,226001,True,55,False,False,True
DEL007038,ORD007038,226001,True,32,False,False,True
DEL007039,ORD007039,110002,True,2,False,False,False
DEL007040,ORD007040,700001,False,63,False,False,True
DEL007041,ORD007041,500001,True,34,False,False,False
DEL007042,ORD007042,110001,True,5,False,False,False
DEL007043,ORD007043,600002,True,10,False,False,False
DEL007044,ORD007044,500002,True,43,False,False,False
DEL007045,ORD007045,600001,False,54,False,False,False
DEL007046,ORD007046,500002,True,51,False,False,False
DEL007047,ORD007047,700001,True,38,True,False,True
DEL007048,ORD007048,226001,True,16,False,False,True
DEL007049,ORD007049,110002,True,12,False,False,False
DEL007050,ORD007050,600001,True,59,False,False,False
DEL007051,ORD007051,600002,True,65,False,False,False
DEL007052,ORD007052,600002,True,45,True,False,False
DEL007053,ORD007053,110001,True,82,False,False,False
DEL007054,ORD007054,500001,True,51,False,False,False
DEL007055,ORD007055,110002,True,39,False,False,False
DEL007056,ORD007056,500003,True,17,False,True,False
DEL007057,ORD007057,226001,True,39,False,False,True
DEL007058,ORD007058,560001,True,61,False,False,True
DEL007059,ORD007059,500001,True,29,False,False,False
DEL007060,ORD007060,600002,True,82,False,False,False
DEL007061,ORD007061,700001,True,50,False,False,True
DEL007062,ORD007062,500001,True,8,False,False,False
DEL007063,ORD007063,500001,True,59,False,False,False
DEL007064,ORD007064,560001,True,84,False,False,True
DEL007065,ORD007065,600002,True,4,False,False,False
DEL007066,ORD007066,600002,True,13,False,False,False
DEL007067,ORD007067,110001,True,92,False,True,False
DEL007068,ORD007068,110002,False,74,False,False,False
DEL007069,ORD007069,700001,False,24,False,False,True
DEL007070,ORD007070,500002,False,65,False,False,False
DEL007071,ORD007071,110001,True,94,False,False,False
DEL007072,ORD007072,700001,True,95,True,False,True
DEL007073,ORD007073,226001,False,93,False,False,True
DEL007074,ORD007074,500001,False,62,False,False,False
DEL007075,ORD007075,110001,False,72,False,False,False
DEL007076,ORD007076,110002,True,29,False,False,False
DEL007077,ORD007077,600002,True,31,False,False,False
DEL007078,ORD007078,500003,True,63,False,False,False
DEL007079,ORD007079,110002,True,22,False,False,False
DEL007080,ORD007080,500001,False,52,False,False,False
DEL007081,ORD007081,110002,True,81,False,False,False
DEL007082,ORD007082,500001,True,6,False,False,False
DEL007083,ORD007083,110001,True,57,False,False,False
DEL007084,ORD007084,226001,True,81,False,False,True
DEL007085,ORD007085,500001,True,89,False,False,False
DEL007086,ORD007086,110002,True,7,False,False,False
DEL007087,ORD007087,600001,True,10,False,False,False
DEL007088,ORD007088,226001,True,83,False,False,True
DEL007089,ORD007089,600002,False,50,False,False,False
DEL007090,ORD007090,500001,False,72,False,False,False
DEL007091,ORD007091,560001,True,72,False,False,True
DEL007092,ORD007092,600001,True,10,False,False,False
DEL007093,ORD007093,600002,False,59,True,False,False
DEL007094,ORD007094,500001,True,51,False,False,False
DEL007095,ORD007095,500001,False,19,False,False,False
DEL007096,ORD007096,110002,True,50,True,False,False
DEL007097,ORD007097,110001,False,57,False,False,False
DEL007098,ORD007098,110001,True,16,False,False,False
DEL007099,ORD007099,110002,True,11,True,True,False
DEL007100,ORD007100,600002,True,66,False,False,False
DEL007101,ORD007101,600001,True,14,True,False,False
DEL007102,ORD007102,700001,True,38,False,False,True
DEL007103,ORD007103,700001,True,68,False,False,True
DEL007104,ORD007104,500003,True,88,True,False,False
DEL007105,ORD007105,226001,True,62,True,False,True
DEL007106,ORD007106,500001,True,66,False,False,False
DEL007107,ORD007107,600001,True,67,False,False,False
DEL007108,ORD007108,600001,True,33,False,False,False
DEL007109,ORD007109,500001,True,57,False,False,False
DEL007110,ORD007110,700001,True,80,False,False,True
DEL007111,ORD007111,500002,True,9,False,False,False
DEL007112,ORD007112,110002,True,10,False,True,False
DEL007113,ORD007113,226001,True,24,False,False,True
DEL007114,ORD007114,110002,False,55,False,False,False
DEL007115,ORD007115,560001,True,66,False,False,True
DEL007116,ORD007116,226001,True,41,False,False,True
DEL007117,ORD007117,500001,True,87,True,False,False
DEL007118,ORD007118,500003,True,94,False,False,False
DEL007119,ORD007119,110001,False,54,False,False,False
DEL007120,ORD007120,500001,False,52,False,False,False
DEL007121,ORD007121,110002,True,73,False,False,False
DEL007122,ORD007122,110001,True,47,False,False,False
DEL007123,ORD007123,500001,True,21,False,False,False
DEL007124,ORD007124,700001,True,87,False,False,True
DEL007125,ORD007125,500001,True,23,False,False,False
DEL007126,ORD007126,600002,True,2,False,False,False
DEL007127,ORD007127,500001,True,48,False,False,False
DEL007128,ORD007128,600001,False,72,False,False,False
DEL007129,ORD007129,600002,True,84,False,False,False
DEL007130,ORD007130,500001,True,13,False,False,False
DEL007131,ORD007131,500001,True,29,False,False,False
DEL007132,ORD007132,226001,True,31,False,False,True
DEL007133,ORD007133,110002,True,70,False,False,False
DEL007134,ORD007134,110001,True,9,False,False,False
DEL007135,ORD007135,500002,True,5,False,False,False
DEL007136,ORD007136,110001,True,77,False,False,False
DEL007137,ORD007137,600001,True,24,False,False,False
DEL007138,ORD007138,700001,True,23,False,False,True
DEL007139,ORD007139,110001,True,81,False,False,False
DEL007140,ORD007140,110002,True,24,False,False,False
DEL007141,ORD007141,600002,True,57,False,False,False
DEL007142,ORD007142,560001,True,36,False,False,True
DEL007143,ORD007143,110001,True,80,False,False,False
DEL007144,ORD007144,560001,True,49,False,False,True
DEL007145,ORD007145,500001,True,59,False,False,False
DEL007146,ORD007146,500003,True,14,False,True,False
DEL007147,ORD007147,110002,True,37,True,False,False
DEL007148,ORD007148,560001,False,93,False,False,True
DEL007149,ORD007149,600001,True,62,False,False,False
DEL007150,ORD007150,110001,True,43,False,False,False
DEL007151,ORD007151,600001,False,14,False,False,False
DEL007152,ORD007152,500002,False,51,False,False,False
DEL007153,ORD007153,500002,False,14,False,False,False
DEL007154,ORD007154,500001,True,65,False,False,False
DEL007155,ORD007155,500001,False,27,False,False,False
DEL007156,ORD007156,600002,False,50,False,False,False
DEL007157,ORD007157,500002,False,56,False,False,False
DEL007158,ORD007158,600002,True,6,False,False,False
DEL007159,ORD007159,560001,True,89,True,False,True
DEL007160,ORD007160,560001,True,4,False,False,True
DEL007161,ORD007161,600001,True,16,False,False,False
DEL007162,ORD007162,600001,False,20,False,False,False
DEL007163,ORD007163,500003,True,74,False,False,False
DEL007164,ORD007164,110001,True,71,False,False,False
DEL007165,ORD007165,560001,True,75,False,False,True
DEL007166,ORD007166,110001,True,33,False,False,False
DEL007167,ORD007167,700001,True,62,False,False,True
DEL007168,ORD007168,600001,True,74,False,False,False
DEL007169,ORD007169,500002,False,95,False,False,False
DEL007170,ORD007170,500003,True,60,False,False,False
DEL007171,ORD007171,560001,True,83,False,False,True
DEL007172,ORD007172,600002,True,64,False,False,False
DEL007173,ORD007173,110001,True,8,False,False,False
DEL007174,ORD007174,226001,True,52,False,False,True
DEL007175,ORD007175,500003,True,83,False,False,False
DEL007176,ORD007176,500001,True,49,False,False,False
DEL007177,ORD007177,560001,True,67,False,False,True
DEL007178,ORD007178,600002,True,3,False,True,False
DEL007179,ORD007179,500003,True,85,False,True,False
DEL007180,ORD007180,500003,True,67,False,False,False
DEL007181,ORD007181,600001,True,28,False,False,False
DEL007182,ORD007182,500002,True,85,False,False,False
DEL007183,ORD007183,110001,True,33,True,False,False
DEL007184,ORD007184,700001,True,40,False,False,True
DEL007185,ORD007185,500002,True,32,False,False,False
DEL007186,ORD007186,600001,True,45,False,False,False
DEL007187,ORD007187,700001,True,65,False,False,True
DEL007188,ORD007188,500003,True,30,False,False,False
DEL007189,ORD007189,560001,False,80,False,False,True
DEL007190,ORD007190,110001,False,77,False,False,False
DEL007191,ORD007191,500002,False,64,False,False,False
DEL007192,ORD007192,560001,False,57,True,False,True
DEL007193,ORD007193,500003,True,37,False,True,False
DEL007194,ORD007194,226001,True,77,False,False,True
DEL007195,ORD007195,500001,True,2,False,False,False
DEL007196,ORD007196,500001,True,32,True,False,False
DEL007197,ORD007197,110001,True,42,False,False,False
DEL007198,ORD007198,110001,True,73,False,True,False
DEL007199,ORD007199,226001,False,6,False,False,True
DEL007200,ORD007200,700001,False,83,False,False,True
DEL007201,ORD007201,700001,True,17,False,False,True
DEL007202,ORD007202,226001,True,83,False,False,True
DEL007203,ORD007203,600002,True,41,False,False,False
DEL007204,ORD007204,500001,True,70,False,False,False
DEL007205,ORD007205,600001,False,51,False,False,False
DEL007206,ORD007206,600001,False,62,False,False,False
DEL007207,ORD007207,110001,True,33,False,False,False
DEL007208,ORD007208,226001,False,1,False,False,True
DEL007209,ORD007209,500001,True,54,False,False,False
DEL007210,ORD007210,500003,True,62,False,False,False
DEL007211,ORD007211,500001,True,92,False,True,False
DEL007212,ORD007212,500003,True,31,False,False,False
DEL007213,ORD007213,226001,True,27,False,False,True
DEL007214,ORD007214,600001,True,42,False,False,False
DEL007215,ORD007215,560001,True,56,True,False,True
DEL007216,ORD007216,110002,False,60,False,False,False
DEL007217,ORD007217,600001,True,26,False,False,False
DEL007218,ORD007218,110001,True,22,False,False,False
DEL007219,ORD007219,700001,True,33,True,False,True
DEL007220,ORD007220,500003,True,34,False,False,False
DEL007221,ORD007221,560001,True,39,False,True,True
DEL007222,ORD007222,110002,True,11,False,False,False
DEL007223,ORD007223,500003,True,59,False,False,False
DEL007224,ORD007224,500003,True,70,True,False,False
DEL007225,ORD007225,500003,True,36,False,True,False
DEL007226,ORD007226,500001,True,82,False,False,False
DEL007227,ORD007227,560001,True,74,False,False,True
DEL007228,ORD007228,110001,True,34,True,False,False
DEL007229,ORD007229,500003,True,54,True,False,False
DEL007230,ORD007230,500001,False,22,False,False,False
DEL007231,ORD007231,700001,True,23,False,True,True
DEL007232,ORD007232,500001,True,11,False,False,False
DEL007233,ORD007233,500002,False,3,False,False,False
DEL007234,ORD007234,500003,True,43,False,False,False
DEL007235,ORD007235,110002,True,41,False,False,False
DEL007236,ORD007236,500001,True,75,True,False,False
DEL007237,ORD007237,500002,True,22,False,False,False
DEL007238,ORD007238,500002,True,23,True,False,False
DEL007239,ORD007239,500001,True,89,False,False,False
DEL007240,ORD007240,500001,True,50,False,False,False
DEL007241,ORD007241,110002,False,42,False,False,False
DEL007242,ORD007242,226001,True,82,False,False,True
DEL007243,ORD007243,700001,True,94,False,True,True
DEL007244,ORD007244,560001,False,24,False,False,True
DEL007245,ORD007245,700001,True,1,False,False,True
DEL007246,ORD007246,700001,True,12,False,False,True
DEL007247,ORD007247,600001,True,20,False,False,False
DEL007248,ORD007248,500001,True,33,False,False,False
DEL007249,ORD007249,500001,True,28,False,False,False
DEL007250,ORD007250,500003,True,42,False,False,False
DEL007251,ORD007251,500003,False,76,False,False,False
DEL007252,ORD007252,500003,True,89,True,False,False
DEL007253,ORD007253,226001,True,15,False,False,True
DEL007254,ORD007254,500001,True,50,False,False,False
DEL007255,ORD007255,600002,True,23,False,False,False
DEL007256,ORD007256,226001,False,64,True,False,True
DEL007257,ORD007257,500002,True,33,False,False,False
DEL007258,ORD007258,500002,True,33,False,False,False
DEL007259,ORD007259,600002,True,57,False,True,False
DEL007260,ORD007260,226001,True,3,False,False,True
DEL007261,ORD007261,560001,True,40,False,False,True
DEL007262,ORD007262,226001,True,21,False,False,True
DEL007263,ORD007263,500003,True,66,False,True,False
DEL007264,ORD007264,500001,True,50,False,False,False
DEL007265,ORD007265,500001,True,76,False,False,False
DEL007266,ORD007266,500003,True,18,False,False,False
DEL007267,ORD007267,110002,True,74,False,False,False
DEL007268,ORD007268,560001,True,57,False,False,True
DEL007269,ORD007269,110001,True,86,False,False,False
DEL007270,ORD007270,110002,True,94,False,False,False
DEL007271,ORD007271,500001,True,79,False,False,False
DEL007272,ORD007272,600002,True,32,False,False,False
DEL007273,ORD007273,226001,True,48,False,False,True
DEL007274,ORD007274,110002,True,39,False,False,False
DEL007275,ORD007275,600001,True,29,False,False,False
DEL007276,ORD007276,226001,True,33,False,False,True
DEL007277,ORD007277,600001,False,28,False,False,False
DEL007278,ORD007278,700001,True,66,False,False,True
DEL007279,ORD007279,500003,True,41,False,False,False
DEL007280,ORD007280,500002,True,14,False,True,False
DEL007281,ORD007281,560001,True,56,False,False,True
DEL007282,ORD007282,110002,False,23,False,False,False
DEL007283,ORD007283,226001,True,11,False,False,True
DEL007284,ORD007284,600002,True,70,False,True,False
DEL007285,ORD007285,500003,True,72,False,False,False
DEL007286,ORD007286,500003,True,58,False,False,False
DEL007287,ORD007287,500002,True,49,False,False,False
DEL007288,ORD007288,600002,False,77,False,False,False
DEL007289,ORD007289,560001,True,39,False,False,True
DEL007290,ORD007290,500001,True,59,False,False,False
DEL007291,ORD007291,500001,True,18,False,False,False
DEL007292,ORD007292,226001,True,52,False,False,True
DEL007293,ORD007293,700001,True,92,False,True,True
DEL007294,ORD007294,500001,True,86,False,False,False
DEL007295,ORD007295,110001,True,4,False,False,False
DEL007296,ORD007296,500003,True,34,False,False,False
DEL007297,ORD007297,700001,True,77,False,True,True
DEL007298,ORD007298,110001,False,2,False,False,False
DEL007299,ORD007299,560001,True,2,False,True,True
DEL007300,ORD007300,700001,True,18,False,False,True
DEL007301,ORD007301,110001,True,7,False,False,False
DEL007302,ORD007302,600001,False,89,False,False,False
DEL007303,ORD007303,110002,True,42,False,False,False
DEL007304,ORD007304,600001,True,12,False,False,False
DEL007305,ORD007305,500002,False,25,False,False,False
DEL007306,ORD007306,500003,True,67,True,False,False
DEL007307,ORD007307,500003,False,59,False,False,False
DEL007308,ORD007308,700001,False,59,False,False,True
DEL007309,ORD007309,500003,True,28,False,False,False
DEL007310,ORD007310,600002,True,47,False,False,False
DEL007311,ORD007311,110002,True,75,False,False,False
DEL007312,ORD007312,110001,True,9,False,False,False
DEL007313,ORD007313,110002,True,78,False,False,False
DEL007314,ORD007314,500001,True,20,True,False,False
DEL007315,ORD007315,110001,True,33,False,False,False
DEL007316,ORD007316,600002,True,21,False,False,False
DEL007317,ORD007317,500002,True,63,False,False,False
DEL007318,ORD007318,110002,True,10,False,False,False
DEL007319,ORD007319,600001,False,43,False,False,False
DEL007320,ORD007320,560001,False,28,False,False,True
DEL007321,ORD007321,110002,True,18,False,True,False
DEL007322,ORD007322,500003,True,69,False,True,False
DEL007323,ORD007323,700001,True,41,False,False,True
DEL007324,ORD007324,600002,True,44,False,False,False
DEL007325,ORD007325,500003,True,51,False,True,False
DEL007326,ORD007326,600001,True,37,False,False,False
DEL007327,ORD007327,560001,True,59,False,False,True
DEL007328,ORD007328,500001,True,41,False,False,False
DEL007329,ORD007329,110001,True,26,False,False,False
DEL007330,ORD007330,560001,True,33,True,False,True
DEL007331,ORD007331,110002,True,57,False,True,False
DEL007332,ORD007332,560001,True,36,False,False,True
DEL007333,ORD007333,226001,False,13,False,False,True
DEL007334,ORD007334,500001,False,41,False,False,False
DEL007335,ORD007335,500003,True,31,False,False,False
DEL007336,ORD007336,600002,True,23,False,False,False
DEL007337,ORD007337,500002,True,1,False,False,False
DEL007338,ORD007338,600002,False,54,False,False,False
DEL007339,ORD007339,560001,True,93,False,False,True
DEL007340,ORD007340,500003,False,84,False,False,False
DEL007341,ORD007341,600002,True,17,True,False,False
DEL007342,ORD007342,500001,True,14,True,False,False
DEL007343,ORD007343,110001,True,23,False,False,False
DEL007344,ORD007344,700001,True,64,False,False,True
DEL007345,ORD007345,500001,True,85,False,False,False
DEL007346,ORD007346,500001,True,41,False,False,False
DEL007347,ORD007347,110002,False,69,False,False,False
DEL007348,ORD007348,560001,True,42,False,False,True
DEL007349,ORD007349,500002,False,27,False,False,False
DEL007350,ORD007350,500003,False,18,False,False,False
DEL007351,ORD007351,560001,True,21,False,False,True
DEL007352,ORD007352,110001,True,37,False,False,False
DEL007353,ORD007353,110001,False,57,False,True,False
DEL007354,ORD007354,110001,False,35,False,False,False
DEL007355,ORD007355,600002,True,76,False,False,False
DEL007356,ORD007356,600001,True,61,True,False,False
DEL007357,ORD007357,500003,True,75,False,False,False
DEL007358,ORD007358,560001,False,68,True,False,True
DEL007359,ORD007359,500003,True,85,False,True,False
DEL007360,ORD007360,560001,True,3,False,False,True
DEL007361,ORD007361,500001,False,24,False,False,False
DEL007362,ORD007362,700001,True,65,False,False,True
DEL007363,ORD007363,500002,True,1,False,False,False
DEL007364,ORD007364,500002,False,56,False,False,False
DEL007365,ORD007365,500002,True,37,False,False,False
DEL007366,ORD007366,600002,False,8,False,False,False
DEL007367,ORD007367,500002,True,23,False,False,False
DEL007368,ORD007368,500003,True,39,False,False,False
DEL007369,ORD007369,600002,False,48,False,False,False
DEL007370,ORD007370,700001,False,10,False,False,True
DEL007371,ORD007371,700001,True,26,False,False,True
DEL007372,ORD007372,110002,True,41,False,False,False
DEL007373,ORD007373,560001,False,75,False,True,True
DEL007374,ORD007374,500001,True,75,False,False,False
DEL007375,ORD007375,500002,False,34,False,False,False
DEL007376,ORD007376,500002,True,90,False,True,False
DEL007377,ORD007377,110002,True,18,False,False,False
DEL007378,ORD007378,600002,True,34,False,False,False
DEL007379,ORD007379,600002,True,64,True,False,False
DEL007380,ORD007380,110001,True,5,False,False,False
DEL007381,ORD007381,110001,True,78,True,False,False
DEL007382,ORD007382,500003,True,24,False,False,False
DEL007383,ORD007383,600002,True,83,False,False,False
DEL007384,ORD007384,500003,False,9,False,True,False
DEL007385,ORD007385,500003,True,69,False,False,False
DEL007386,ORD007386,600001,False,94,False,False,False
DEL007387,ORD007387,600002,True,18,False,False,False
DEL007388,ORD007388,560001,True,19,False,False,True
DEL007389,ORD007389,226001,True,9,False,False,True
DEL007390,ORD007390,110001,True,39,True,False,False
DEL007391,ORD007391,110002,True,59,False,False,False
DEL007392,ORD007392,500001,True,25,False,False,False
DEL007393,ORD007393,500001,True,86,False,True,False
DEL007394,ORD007394,600001,True,29,False,False,False
DEL007395,ORD007395,560001,True,82,False,False,True
DEL007396,ORD007396,500002,True,95,False,False,False
DEL007397,ORD007397,700001,False,78,False,False,True
DEL007398,ORD007398,226001,True,42,False,True,True
DEL007399,ORD007399,600002,True,20,True,False,False
DEL007400,ORD007400,560001,False,41,False,False,True
DEL007401,ORD007401,600001,True,8,False,False,False
DEL007402,ORD007402,226001,False,16,True,True,True
DEL007403,ORD007403,110001,False,73,True,False,False
DEL007404,ORD007404,500001,False,28,False,False,False
DEL007405,ORD007405,110001,True,72,True,False,False
DEL007406,ORD007406,110002,True,67,False,False,False
DEL007407,ORD007407,500003,True,84,False,False,False
DEL007408,ORD007408,600002,False,74,False,False,False
DEL007409,ORD007409,560001,True,7,False,True,True
DEL007410,ORD007410,700001,True,46,True,False,True
DEL007411,ORD007411,110001,True,17,False,False,False
DEL007412,ORD007412,500002,True,52,False,False,False
DEL007413,ORD007413,600002,True,93,False,False,False
DEL007414,ORD007414,700001,True,31,False,False,True
DEL007415,ORD007415,500003,True,87,False,False,False
DEL007416,ORD007416,110001,True,95,False,False,False
DEL007417,ORD007417,110001,True,14,False,False,False
DEL007418,ORD007418,500002,True,57,False,False,False
DEL007419,ORD007419,500003,True,74,False,False,False
DEL007420,ORD007420,700001,True,83,False,False,True
DEL007421,ORD007421,700001,True,54,False,False,True
DEL007422,ORD007422,700001,True,66,False,False,True
DEL007423,ORD007423,500002,False,53,False,False,False
DEL007424,ORD007424,500003,True,16,False,False,False
DEL007425,ORD007425,700001,True,53,False,False,True
DEL007426,ORD007426,560001,True,72,False,False,True
DEL007427,ORD007427,600001,True,15,False,False,False
DEL007428,ORD007428,226001,True,11,False,False,True
DEL007429,ORD007429,110002,False,91,False,False,False
DEL007430,ORD007430,600002,True,57,False,False,False
DEL007431,ORD007431,500002,True,89,True,False,False
DEL007432,ORD007432,110002,True,39,False,False,False
DEL007433,ORD007433,226001,True,66,False,False,True
DEL007434,ORD007434,560001,True,13,False,False,True
DEL007435,ORD007435,600001,True,51,False,False,False
DEL007436,ORD007436,226001,True,85,False,False,True
DEL007437,ORD007437,560001,False,82,False,False,True
DEL007438,ORD007438,110002,True,62,False,False,False
DEL007439,ORD007439,500003,False,29,False,False,False
DEL007440,ORD007440,500003,True,8,False,False,False
DEL007441,ORD007441,500003,True,20,False,False,False
DEL007442,ORD007442,500003,False,73,False,False,False
DEL007443,ORD007443,110002,True,30,False,True,False
DEL007444,ORD007444,600002,False,58,False,False,False
DEL007445,ORD007445,600001,False,51,False,False,False
DEL007446,ORD007446,226001,True,20,False,False,True
DEL007447,ORD007447,560001,True,38,False,False,True
DEL007448,ORD007448,226001,True,87,False,False,True
DEL007449,ORD007449,700001,True,8,False,False,True
DEL007450,ORD007450,500003,True,65,False,False,False
DEL007451,ORD007451,110001,True,6,False,False,False
DEL007452,ORD007452,600001,True,44,False,False,False
DEL007453,ORD007453,600002,True,1,False,False,False
DEL007454,ORD007454,110002,False,65,False,False,False
DEL007455,ORD007455,600001,False,45,False,False,False
DEL007456,ORD007456,560001,True,12,True,False,True
DEL007457,ORD007457,500003,True,78,False,False,False
DEL007458,ORD007458,110002,False,4,False,False,False
DEL007459,ORD007459,500003,True,43,False,False,False
DEL007460,ORD007460,500002,True,95,False,False,False
DEL007461,ORD007461,560001,True,25,False,False,True
DEL007462,ORD007462,500002,True,90,True,False,False
DEL007463,ORD007463,700001,True,12,False,False,True
DEL007464,ORD007464,600002,True,82,False,False,False
DEL007465,ORD007465,600001,True,38,False,False,False
DEL007466,ORD007466,700001,True,56,False,False,True
DEL007467,ORD007467,560001,False,2,False,False,True
DEL007468,ORD007468,500002,True,12,False,False,False
DEL007469,ORD007469,600002,True,65,True,False,False
DEL007470,ORD007470,500001,True,83,True,False,False
DEL007471,ORD007471,500002,True,47,False,False,False
DEL007472,ORD007472,600002,True,42,False,False,False
DEL007473,ORD007473,500003,True,57,True,False,False
DEL007474,ORD007474,226001,True,39,False,False,True
DEL007475,ORD007475,226001,True,69,False,False,True
DEL007476,ORD007476,226001,True,47,False,False,True
DEL007477,ORD007477,500001,True,69,True,True,False
DEL007478,ORD007478,110002,True,85,False,False,False
DEL007479,ORD007479,110002,True,66,False,False,False
DEL007480,ORD007480,500003,True,39,False,False,False
DEL007481,ORD007481,110002,True,56,True,False,False
DEL007482,ORD007482,600002,True,43,False,False,False
DEL007483,ORD007483,560001,True,31,False,False,True
DEL007484,ORD007484,500002,True,5,False,False,False
DEL007485,ORD007485,110002,True,2,True,False,False
DEL007486,ORD007486,500003,False,56,False,False,False
DEL007487,ORD007487,226001,True,48,False,True,True
DEL007488,ORD007488,600001,True,7,False,False,False
DEL007489,ORD007489,500001,True,52,False,False,False
DEL007490,ORD007490,110002,True,40,True,False,False
DEL007491,ORD007491,560001,True,31,False,False,True
DEL007492,ORD007492,500002,True,55,False,False,False
DEL007493,ORD007493,600002,False,71,False,False,False
DEL007494,ORD007494,600002,True,59,False,False,False
DEL007495,ORD007495,560001,True,69,False,False,True
DEL007496,ORD007496,500003,True,32,False,False,False
DEL007497,ORD007497,500002,True,29,False,False,False
DEL007498,ORD007498,500002,False,62,False,False,False
DEL007499,ORD007499,500001,False,23,False,False,False
DEL007500,ORD007500,110002,True,72,False,False,False
DEL007501,ORD007501,110001,True,81,False,False,False
DEL007502,ORD007502,500003,False,92,False,False,False
DEL007503,ORD007503,700001,True,84,False,False,True
DEL007504,ORD007504,600002,True,82,False,False,False
DEL007505,ORD007505,700001,False,15,False,False,True
DEL007506,ORD007506,500001,True,39,False,False,False
DEL007507,ORD007507,500003,True,40,True,True,False
DEL007508,ORD007508,560001,True,6,False,False,True
DEL007509,ORD007509,500003,False,37,False,False,False
DEL007510,ORD007510,560001,False,17,False,False,True
DEL007511,ORD007511,500001,True,51,False,False,False
DEL007512,ORD007512,600001,True,14,False,False,False
DEL007513,ORD007513,700001,False,8,False,False,True
DEL007514,ORD007514,110002,True,72,False,False,False
DEL007515,ORD007515,600002,True,89,False,False,False
DEL007516,ORD007516,500001,True,50,False,False,False
DEL007517,ORD007517,700001,False,33,False,True,True
DEL007518,ORD007518,110001,True,47,False,False,False
DEL007519,ORD007519,226001,False,29,False,False,True
DEL007520,ORD007520,110001,True,20,False,False,False
DEL007521,ORD007521,700001,True,48,False,False,True
