order_id,customer_id,product_id,order_date,quantity,base_price,hidden_fee,discount_applied,delivery_type,cart_abandoned,order_hour,final_price
ORD007593,C00969,P0241,2024-08-31,1,136.06,0,100,quick,False,13,36.06
ORD007594,C01071,P0405,2024-03-12,2,854.58,99,200,standard,False,21,753.58
ORD007595,C00736,P0377,2024-04-06,9,1907.33,0,0,standard,False,8,1907.33
ORD007596,C01365,P0258,2024-10-11,7,771.97,99,200,standard,True,11,670.97
ORD007597,C03630,P0045,2024-07-15,1,971.96,99,200,standard,False,2,870.96
ORD007598,C00227,P0433,2024-07-03,3,1199.05,149,0,standard,False,0,1348.05
ORD007599,C03570,P0236,2024-08-01,1,274.94,0,200,standard,False,3,74.94
ORD007600,C00444,P0007,2024-03-19,5,707.86,49,0,quick,False,22,756.86
ORD007601,C01619,P0259,2024-05-27,4,357.79,99,50,express,False,15,406.79
ORD007602,C04693,P0270,2024-12-09,8,299.91,0,0,express,True,7,299.91
ORD007603,C02204,P0043,2024-03-05,9,248.63,0,100,express,True,18,148.63
ORD007604,C02703,P0237,2024-03-09,4,715.36,0,0,standard,False,15,715.36
ORD007605,C03050,P0499,2024-01-06,3,1206.73,0,50,standard,True,7,1156.73
ORD007606,C03502,P0166,2024-02-06,4,1559.61,0,200,standard,False,18,1359.61
ORD007607,C03626,P0375,2024-11-27,3,490.75,0,100,quick,True,13,390.75
ORD007608,C01181,P0075,2024-01-09,6,425.65,149,0,quick,True,21,574.65
ORD007609,C03256,P0156,2024-03-14,1,912.77,99,0,quick,True,8,1011.77
ORD007610,C00797,P0200,2024-09-06,2,1160.03,0,200,standard,False,3,960.03
ORD007611,C00834,P0233,2024-12-02,8,303.48,0,100,express,True,22,203.48000000000002
ORD007612,C02999,P0231,2024-08-11,3,345.97,0,100,quick,False,15,245.97000000000003
ORD007613,C02032,P0445,2024-03-10,4,632.59,0,0,standard,False,17,632.59
ORD007614,C04452,P0211,2024-02-13,1,510.38,99,200,quick,True,19,409.38
ORD007615,C02764,P0417,2024-03-11,3,955.42,99,200,standard,True,18,854.4200000000001
ORD007616,C02409,P0153,2024-11-24,1,590.51,0,0,standard,False,12,590.51
ORD007617,C03684,P0367,2024-07-31,5,181.83,99,0,quick,False,19,280.83000000000004
ORD007618,C03275,P0212,2024-08-21,1,226.03,149,100,quick,False,16,275.03
ORD007619,C00007,P0086,2024-12-22,9,1724.3,149,100,standard,False,21,1773.3
ORD007620,C02519,P0017,2024-11-05,7,279.59,99,50,quick,False,12,328.59
ORD007621,C02219,P0190,2024-08-05,8,134.97,0,100,quick,False,1,34.97
ORD007622,C03874,P0307,2024-11-15,9,1019.31,0,0,express,False,19,1019.31
ORD007623,C03728,P0053,2024-04-02,8,905.43,149,0,standard,True,3,1054.4299999999998
ORD007624,C03329,P0215,2024-08-20,3,740.54,0,50,standard,False,18,690.54
ORD007625,C03371,P0041,2024-09-17,7,587.37,49,100,standard,False,20,536.37
ORD007626,C00613,P0348,2024-08-05,7,2543.87,0,0,express,True,3,2543.87
ORD007627,C00688,P0229,2024-10-09,7,188.35,149,50,standard,False,18,287.35
ORD007628,C00897,P0229,2024-08-18,8,598.58,149,0,quick,True,3,747.58
ORD007629,C00109,P0181,2024-07-15,4,680.15,0,0,standard,False,3,680.15
ORD007630,C04805,P0435,2024-06-30,6,114.92,99,0,standard,False,7,213.92000000000002
ORD007631,C03012,P0140,2024-04-25,2,470.71,0,200,quick,True,11,270.71
ORD007632,C02918,P0287,2024-04-05,7,1167.86,0,0,standard,False,18,1167.86
ORD007633,C01160,P0338,2024-08-05,9,544.87,49,0,quick,False,21,593.87
ORD007634,C03981,P0336,2024-11-05,5,1556.17,0,0,standard,False,22,1556.17
ORD007635,C03610,P0321,2024-01-04,4,823.55,0,200,quick,False,19,623.55
ORD007636,C04744,P0081,2024-10-22,2,1115.96,99,100,standard,True,13,1114.96
ORD007637,C02003,P0441,2024-09-12,7,1241.47,0,100,standard,False,12,1141.47
ORD007638,C01527,P0166,2024-05-01,2,917.7,149,0,standard,True,22,1066.7
ORD007639,C01913,P0410,2024-12-30,2,1067.67,0,100,standard,False,23,967.6700000000001
ORD007640,C04341,P0333,2024-09-13,9,930.92,99,0,standard,False,1,1029.92
ORD007641,C03181,P0053,2024-05-17,2,658.68,0,100,standard,True,11,558.68
ORD007642,C04893,P0462,2024-07-29,3,684.16,0,200,quick,False,20,484.15999999999997
ORD007643,C03346,P0455,2024-10-06,3,246.41,49,100,standard,False,14,195.40999999999997
ORD007644,C02863,P0072,2024-10-22,2,1328.9,99,0,quick,False,14,1427.9
ORD007645,C04610,P0212,2024-07-06,3,360.92,49,100,express,False,18,309.92
ORD007646,C00505,P0170,2024-01-18,9,636.11,49,0,quick,False,16,685.11
ORD007647,C04250,P0482,2024-01-20,3,299.95,149,100,quick,True,1,348.95
ORD007648,C02006,P0435,2024-10-17,5,932.2,0,0,quick,True,12,932.2
ORD007649,C04206,P0269,2024-09-04,7,2685.96,99,50,quick,False,20,2734.96
ORD007650,C02855,P0218,2024-12-26,1,1232.43,0,200,quick,False,23,1032.43
ORD007651,C03964,P0135,2024-07-07,1,774.64,149,0,quick,False,13,923.64
ORD007652,C01674,P0034,2024-02-27,2,685.73,49,50,standard,True,21,684.73
ORD007653,C01190,P0145,2024-10-24,1,570.03,0,50,express,False,0,520.03
ORD007654,C02392,P0182,2024-09-03,1,259.56,0,0,quick,False,6,259.56
ORD007655,C01921,P0077,2024-12-19,4,398.41,0,50,standard,False,18,348.41
ORD007656,C04389,P0307,2024-02-10,3,464.08,0,200,standard,False,5,264.08
ORD007657,C02692,P0252,2024-03-13,1,2123.83,99,200,standard,False,0,2022.83
ORD007658,C04433,P0327,2024-09-26,3,487.08,0,200,standard,True,20,287.08
ORD007659,C01827,P0432,2024-05-23,1,716.64,49,200,express,True,10,565.64
ORD007660,C02499,P0391,2024-08-26,3,1888.55,0,0,standard,False,3,1888.55
ORD007661,C00716,P0420,2024-09-21,4,610.49,99,100,quick,True,9,609.49
ORD007662,C00630,P0235,2024-02-10,8,301.73,0,0,standard,False,13,301.73
ORD007663,C04860,P0321,2024-09-24,3,434.76,149,0,quick,True,0,583.76
ORD007664,C00084,P0336,2024-11-08,3,428.61,0,0,standard,False,23,428.61
ORD007665,C03768,P0076,2024-02-15,9,976.99,149,0,express,False,14,1125.99
ORD007666,C00736,P0373,2024-05-05,9,344.8,0,0,express,False,8,344.8
ORD007667,C02707,P0461,2024-08-29,6,1016.28,149,100,quick,False,11,1065.28
ORD007668,C00226,P0424,2024-11-18,4,1639.29,0,100,standard,False,21,1539.29
ORD007669,C03357,P0488,2024-12-05,5,385.71,49,200,standard,True,11,234.70999999999998
ORD007670,C01307,P0072,2024-12-08,9,200.79,99,100,standard,False,11,199.78999999999996
ORD007671,C04204,P0026,2024-02-09,1,811.35,0,100,quick,False,7,711.35
ORD007672,C04230,P0403,2024-12-16,7,412.34,0,0,quick,False,8,412.34
ORD007673,C04386,P0037,2024-11-20,7,633.48,149,50,standard,False,14,732.48
ORD007674,C03958,P0253,2024-10-03,1,802.9,49,200,standard,False,1,651.9
ORD007675,C01652,P0395,2024-10-23,1,465.67,0,200,quick,False,10,265.67
ORD007676,C01867,P0425,2024-06-08,9,1909.34,49,0,standard,True,14,1958.34
ORD007677,C00026,P0085,2024-11-09,7,456.13,0,100,standard,True,22,356.13
ORD007678,C04649,P0356,2024-01-28,4,356.09,49,100,quick,True,20,305.09
ORD007679,C00932,P0433,2024-06-24,9,1617.1,0,0,quick,True,8,1617.1
ORD007680,C03458,P0358,2024-09-30,5,201.57,99,100,quick,True,5,200.57
ORD007681,C00466,P0030,2024-01-06,3,191.84,0,0,quick,False,6,191.84
ORD007682,C02700,P0204,2024-08-28,2,2019.92,0,0,quick,False,17,2019.92
ORD007683,C01498,P0192,2024-08-20,9,263.09,0,200,standard,True,17,63.089999999999975
ORD007684,C00617,P0229,2024-09-19,4,211.48,0,100,standard,False,20,111.47999999999999
ORD007685,C03777,P0180,2024-08-28,7,635.26,49,100,standard,False,10,584.26
ORD007686,C04553,P0244,2024-10-20,1,132.54,49,0,express,True,23,181.54
ORD007687,C02687,P0039,2024-06-18,9,776.34,149,0,standard,False,12,925.34
ORD007688,C01504,P0328,2024-08-03,9,521.23,0,0,standard,False,11,521.23
ORD007689,C03967,P0422,2024-06-29,6,814.96,149,200,standard,True,5,763.96
ORD007690,C00179,P0393,2024-05-30,6,332.79,49,0,standard,True,15,381.79
ORD007691,C02585,P0156,2024-05-28,6,1750.2,99,0,quick,True,2,1849.2
ORD007692,C02069,P0167,2024-03-26,5,319.85,49,200,standard,False,10,168.85000000000002
ORD007693,C04858,P0157,2024-01-19,1,809.44,149,50,standard,False,11,908.44
ORD007694,C00921,P0129,2024-12-21,4,2130.47,99,0,express,False,19,2229.47
ORD007695,C03092,P0081,2024-11-01,1,457.52,99,50,quick,False,17,506.52
ORD007696,C04840,P0155,2024-06-04,5,222.24,99,200,standard,False,23,121.24000000000001
ORD007697,C01510,P0174,2024-10-15,4,148.58,0,100,quick,False,7,48.58000000000001
ORD007698,C03599,P0287,2024-05-13,8,2407.13,0,0,standard,False,10,2407.13
ORD007699,C03276,P0087,2024-02-01,1,1108.86,149,200,quick,False,9,1057.86
ORD007700,C02719,P0101,2024-11-18,8,1857.9,49,200,quick,False,3,1706.9
ORD007701,C04732,P0247,2024-08-30,8,939.06,0,0,quick,False,23,939.06
ORD007702,C01023,P0205,2024-10-23,1,392.46,149,50,standard,False,2,491.46000000000004
ORD007703,C00151,P0088,2024-03-27,9,190.89,0,100,standard,False,20,90.88999999999999
ORD007704,C00012,P0344,2024-10-20,9,1953.58,0,50,standard,False,12,1903.58
ORD007705,C00714,P0287,2024-01-27,6,569.82,49,0,quick,True,10,618.82
ORD007706,C03150,P0410,2024-12-02,1,452.52,149,50,quick,True,19,551.52
ORD007707,C03625,P0309,2024-05-29,7,702.58,99,0,standard,True,15,801.58
ORD007708,C00248,P0095,2024-11-15,7,177.87,0,0,quick,False,20,177.87
ORD007709,C01144,P0439,2024-01-14,9,357.94,0,0,standard,True,5,357.94
ORD007710,C04482,P0158,2024-05-26,1,810.04,0,200,standard,True,12,610.04
ORD007711,C04534,P0113,2024-09-05,8,172.85,0,0,quick,False,6,172.85
ORD007712,C03343,P0023,2024-02-12,8,200.71,149,200,standard,True,8,149.71000000000004
ORD007713,C00720,P0162,2024-03-05,7,599.19,0,200,standard,False,22,399.19000000000005
ORD007714,C04568,P0285,2024-09-15,6,782.71,0,50,quick,False,15,732.71
ORD007715,C03229,P0352,2024-02-09,1,243.92,0,100,quick,False,11,143.92
ORD007716,C01006,P0054,2024-05-22,8,122.55,149,50,standard,False,10,221.55
ORD007717,C04728,P0063,2024-05-09,5,2324.2,0,50,standard,True,14,2274.2
ORD007718,C03298,P0032,2024-03-08,4,118.51,0,200,standard,False,11,-81.49
ORD007719,C02468,P0045,2024-11-11,5,100.44,0,100,standard,False,5,0.4399999999999977
ORD007720,C04119,P0218,2024-05-23,5,372.41,49,200,quick,True,5,221.41000000000003
ORD007721,C03813,P0480,2024-05-20,3,275.13,0,100,quick,False,10,175.13
ORD007722,C00537,P0288,2024-05-11,4,695.64,0,0,quick,True,0,695.64
ORD007723,C02824,P0195,2024-01-08,4,1671.4,0,200,express,False,3,1471.4
ORD007724,C02685,P0252,2024-02-27,8,558.24,49,50,quick,False,6,557.24
ORD007725,C01980,P0447,2024-11-05,5,1137.89,0,200,standard,False,18,937.8900000000001
ORD007726,C00539,P0285,2024-03-30,6,1778.58,0,0,quick,True,9,1778.58
ORD007727,C03884,P0235,2024-10-29,2,245.99,0,0,standard,False,16,245.99
ORD007728,C04053,P0078,2024-03-18,9,568.03,0,0,standard,True,22,568.03
ORD007729,C03199,P0412,2024-12-03,8,818.19,149,50,express,False,20,917.19
ORD007730,C04516,P0445,2024-08-16,8,381.3,99,50,quick,True,17,430.3
ORD007731,C00483,P0091,2024-07-08,5,1041.28,0,0,quick,False,9,1041.28
ORD007732,C01028,P0095,2024-03-30,5,954.29,0,50,quick,False,17,904.29
ORD007733,C00051,P0227,2024-05-13,3,481.63,0,50,quick,True,17,431.63
ORD007734,C00242,P0285,2024-12-24,2,163.45,0,50,quick,False,5,113.44999999999999
ORD007735,C01686,P0361,2024-04-30,9,107.15,99,0,quick,True,12,206.15
ORD007736,C02821,P0234,2024-09-05,6,421.7,0,0,standard,False,19,421.7
ORD007737,C01840,P0101,2024-04-02,8,158.94,0,0,standard,False,22,158.94
ORD007738,C00424,P0251,2024-09-27,4,1164.08,149,100,standard,False,2,1213.08
ORD007739,C02127,P0489,2024-01-17,5,383.87,0,200,quick,False,6,183.87
ORD007740,C00694,P0139,2024-06-24,5,866.84,0,0,standard,False,2,866.84
ORD007741,C00353,P0322,2024-02-13,4,396.66,49,100,quick,False,2,345.66
ORD007742,C03690,P0142,2024-03-15,2,1211.53,149,0,standard,True,22,1360.53
ORD007743,C01689,P0239,2024-10-31,6,1634.06,0,0,quick,False,19,1634.06
ORD007744,C00292,P0265,2024-03-19,4,1371.02,99,100,quick,False,21,1370.02
ORD007745,C00716,P0341,2024-09-10,4,562.8,99,0,standard,False,12,661.8
ORD007746,C04624,P0060,2024-07-30,3,160.38,49,0,standard,True,8,209.38
ORD007747,C04575,P0022,2024-07-15,8,424.33,99,100,quick,False,4,423.3299999999999
ORD007748,C04572,P0010,2024-05-01,6,485.71,0,100,standard,False,22,385.71
ORD007749,C04120,P0015,2024-12-04,9,2356.67,0,0,standard,True,10,2356.67
ORD007750,C02478,P0048,2024-08-13,5,682.49,0,0,express,False,17,682.49
ORD007751,C02364,P0365,2024-11-22,6,815.8,49,200,standard,False,11,664.8
ORD007752,C00637,P0335,2024-03-26,9,1165.29,49,0,quick,True,12,1214.29
ORD007753,C02405,P0397,2024-04-17,4,686.86,0,100,standard,False,4,586.86
ORD007754,C01299,P0389,2024-10-22,7,737.76,149,0,quick,True,12,886.76
ORD007755,C03948,P0169,2024-06-25,6,296.03,0,100,quick,True,3,196.02999999999997
ORD007756,C00689,P0400,2024-01-28,6,141.47,49,200,quick,False,23,-9.530000000000001
ORD007757,C04439,P0118,2024-11-24,6,993.55,0,100,quick,False,9,893.55
ORD007758,C02606,P0478,2024-05-15,4,1420.87,149,200,quick,True,19,1369.87
ORD007759,C00711,P0041,2024-02-29,6,470.72,49,200,standard,False,18,319.72
ORD007760,C02610,P0009,2024-01-27,7,656.27,0,200,quick,False,2,456.27
ORD007761,C00438,P0429,2024-03-26,2,356.0,0,0,standard,True,10,356.0
ORD007762,C03533,P0467,2024-08-25,9,517.77,99,50,standard,False,7,566.77
ORD007763,C03878,P0048,2024-07-23,7,263.02,149,100,quick,False,14,312.02
ORD007764,C03341,P0264,2024-08-31,3,1097.65,0,0,quick,False,1,1097.65
ORD007765,C03092,P0206,2024-06-03,7,572.97,0,50,standard,False,7,522.97
ORD007766,C04238,P0166,2024-08-31,5,653.55,99,50,quick,True,17,702.55
ORD007767,C01783,P0001,2024-09-29,9,125.46,99,0,quick,True,4,224.45999999999998
ORD007768,C00867,P0067,2024-04-29,6,780.74,0,100,standard,True,21,680.74
ORD007769,C01488,P0307,2024-07-13,7,257.53,99,100,standard,False,8,256.53
ORD007770,C00467,P0471,2024-12-15,4,437.47,0,0,quick,True,0,437.47
ORD007771,C04972,P0209,2024-12-27,2,471.57,0,0,quick,False,15,471.57
ORD007772,C03921,P0138,2024-07-18,4,515.87,0,50,express,False,7,465.87
ORD007773,C01417,P0036,2024-08-30,9,279.63,149,100,standard,False,22,328.63
ORD007774,C01776,P0217,2024-05-14,3,1427.5,0,0,quick,False,7,1427.5
ORD007775,C01081,P0455,2024-03-15,7,489.85,99,200,express,False,7,388.85
ORD007776,C04936,P0277,2024-09-28,4,761.97,49,100,express,False,7,710.97
ORD007777,C02925,P0179,2024-08-10,3,765.23,0,50,standard,False,14,715.23
ORD007778,C04084,P0004,2024-01-07,5,752.73,0,200,quick,False,20,552.73
ORD007779,C04061,P0129,2024-05-27,2,672.6,99,200,express,True,6,571.6
ORD007780,C01011,P0132,2024-08-17,4,1309.65,0,200,standard,False,4,1109.65
ORD007781,C00813,P0098,2024-07-14,7,1271.22,0,50,express,True,0,1221.22
ORD007782,C03946,P0159,2024-12-13,2,476.87,99,0,express,True,9,575.87
ORD007783,C02316,P0235,2024-06-10,6,806.12,49,100,express,True,7,755.12
ORD007784,C02143,P0146,2024-09-28,5,174.96,0,0,express,True,0,174.96
ORD007785,C00272,P0358,2024-12-15,3,165.61,0,50,standard,False,19,115.61000000000001
ORD007786,C03644,P0114,2024-01-22,5,556.64,149,0,standard,False,15,705.64
ORD007787,C01716,P0003,2024-02-19,7,1712.24,0,100,standard,False,14,1612.24
ORD007788,C02975,P0086,2024-09-29,3,833.87,49,100,standard,False,13,782.87
ORD007789,C04100,P0045,2024-11-22,8,873.4,49,0,standard,False,17,922.4
ORD007790,C00356,P0082,2024-06-30,7,219.11,0,200,quick,False,17,19.110000000000014
ORD007791,C00203,P0153,2024-08-09,4,521.7,49,100,express,False,18,470.70000000000005
ORD007792,C03745,P0305,2024-11-08,5,457.5,49,100,standard,True,6,406.5
ORD007793,C01596,P0281,2024-11-29,4,1168.43,0,100,standard,False,13,1068.43
ORD007794,C00496,P0326,2024-05-19,2,202.81,0,50,standard,False,5,152.81
ORD007795,C04797,P0287,2024-06-20,9,641.34,149,0,quick,True,16,790.34
ORD007796,C04932,P0110,2024-05-18,1,1795.15,0,100,standard,True,18,1695.15
ORD007797,C00062,P0116,2024-05-16,8,1659.92,0,0,standard,False,12,1659.92
ORD007798,C01579,P0096,2024-02-20,4,1437.98,99,200,standard,False,20,1336.98
ORD007799,C04334,P0427,2024-05-10,9,427.99,149,100,standard,False,18,476.99
ORD007800,C00539,P0281,2024-12-01,3,2081.35,99,0,quick,True,12,2180.35
ORD007801,C04293,P0188,2024-10-26,7,1244.41,0,0,quick,False,23,1244.41
ORD007802,C04876,P0087,2024-07-19,3,1432.33,149,0,quick,True,8,1581.33
ORD007803,C04125,P0306,2024-08-24,7,1984.42,0,0,quick,False,22,1984.42
ORD007804,C02713,P0442,2024-12-11,2,2034.25,49,50,quick,False,11,2033.25
ORD007805,C01080,P0086,2024-05-03,3,291.17,0,200,quick,False,8,91.17000000000002
ORD007806,C01855,P0421,2024-12-10,8,194.63,0,100,express,False,13,94.63
ORD007807,C03504,P0025,2024-10-28,7,920.81,49,200,express,True,11,769.81
ORD007808,C03379,P0379,2024-04-09,3,678.82,0,0,standard,False,11,678.82
ORD007809,C01598,P0428,2024-09-23,8,376.65,49,200,quick,True,7,225.64999999999998
ORD007810,C01628,P0030,2024-06-21,9,906.41,49,200,express,False,10,755.41
ORD007811,C03178,P0125,2024-12-12,2,143.8,0,50,quick,True,17,93.80000000000001
ORD007812,C02647,P0197,2024-12-19,2,132.85,49,0,standard,False,11,181.85
ORD007813,C03372,P0300,2024-04-02,7,405.21,99,0,quick,False,2,504.21
ORD007814,C01069,P0030,2024-06-09,8,249.84,0,200,standard,False,22,49.84
ORD007815,C02776,P0366,2024-10-07,5,986.48,49,200,express,False,4,835.48
ORD007816,C01192,P0316,2024-01-06,2,2168.85,0,0,standard,True,10,2168.85
ORD007817,C00813,P0431,2024-12-10,5,857.53,0,50,express,False,22,807.53
ORD007818,C01152,P0231,2024-01-05,3,843.51,99,100,quick,True,7,842.51
ORD007819,C02755,P0044,2024-02-04,9,103.63,99,0,quick,False,17,202.63
ORD007820,C01883,P0492,2024-01-07,2,601.61,49,100,express,False,18,550.61
ORD007821,C00267,P0315,2024-07-29,9,1288.18,0,0,express,False,4,1288.18
ORD007822,C03671,P0188,2024-02-20,2,842.17,0,100,standard,False,3,742.17
ORD007823,C02812,P0051,2024-09-25,1,279.94,49,200,standard,False,16,128.94
ORD007824,C04680,P0051,2024-02-23,6,1419.9,0,50,quick,False,22,1369.9
ORD007825,C04085,P0331,2024-12-16,6,2433.33,99,0,standard,False,15,2532.33
ORD007826,C00383,P0498,2024-08-16,4,327.97,0,50,quick,True,17,277.97
ORD007827,C03956,P0464,2024-06-28,2,261.44,99,50,standard,False,10,310.44
ORD007828,C02850,P0317,2024-04-22,3,388.3,49,100,standard,False,3,337.3
ORD007829,C04525,P0409,2024-05-25,6,144.67,0,50,standard,True,19,94.66999999999999
ORD007830,C03411,P0322,2024-05-08,4,1545.89,49,0,quick,True,7,1594.89
ORD007831,C01049,P0078,2024-04-08,5,1953.51,99,50,quick,True,23,2002.5100000000002
ORD007832,C01833,P0048,2024-01-18,9,801.25,0,0,express,False,11,801.25
ORD007833,C00797,P0229,2024-01-13,5,1110.74,99,200,standard,False,22,1009.74
ORD007834,C04467,P0343,2024-11-13,8,872.21,49,200,standard,True,22,721.21
ORD007835,C02975,P0370,2024-02-17,2,430.64,0,100,standard,False,20,330.64
ORD007836,C01290,P0477,2024-01-30,6,798.85,49,0,quick,False,17,847.85
ORD007837,C02187,P0043,2024-10-31,6,1365.89,0,200,standard,False,7,1165.89
ORD007838,C00066,P0291,2024-12-02,5,1261.17,0,0,express,False,14,1261.17
ORD007839,C01392,P0436,2024-04-21,6,158.17,0,0,express,False,8,158.17
ORD007840,C03991,P0246,2024-11-02,5,533.71,99,0,quick,False,18,632.71
ORD007841,C03021,P0427,2024-11-22,2,453.46,49,50,standard,False,1,452.46
ORD007842,C01701,P0218,2024-03-03,5,1075.05,149,0,standard,True,14,1224.05
ORD007843,C00578,P0021,2024-12-28,1,586.13,149,50,standard,True,19,685.13
ORD007844,C01605,P0129,2024-03-02,3,400.23,0,0,standard,False,14,400.23
ORD007845,C04043,P0006,2024-02-14,7,956.76,0,50,standard,False,15,906.76
ORD007846,C01978,P0271,2024-11-05,4,548.16,0,0,standard,True,18,548.16
ORD007847,C04505,P0471,2024-03-07,8,306.59,99,50,standard,False,13,355.59
ORD007848,C02880,P0349,2024-07-11,3,1646.75,0,0,express,True,2,1646.75
ORD007849,C02670,P0043,2024-12-02,7,182.97,0,50,standard,False,5,132.97
ORD007850,C03716,P0239,2024-11-27,2,111.78,49,50,express,False,0,110.78
ORD007851,C04935,P0365,2024-10-16,8,207.77,49,100,standard,False,17,156.76999999999998
ORD007852,C04284,P0064,2024-04-04,3,224.09,149,0,standard,False,14,373.09000000000003
ORD007853,C04372,P0245,2024-02-26,6,639.6,0,100,standard,False,17,539.6
ORD007854,C02154,P0474,2024-12-22,2,785.33,0,0,express,False,20,785.33
ORD007855,C02804,P0072,2024-04-04,7,515.72,0,200,standard,True,1,315.72
ORD007856,C02220,P0070,2024-05-09,4,258.86,0,0,standard,True,11,258.86
ORD007857,C03989,P0196,2024-05-30,6,198.25,0,0,standard,False,15,198.25
ORD007858,C00998,P0188,2024-08-27,2,573.3,0,0,quick,True,22,573.3
ORD007859,C00721,P0157,2024-12-04,3,682.46,49,0,standard,False,4,731.46
ORD007860,C01214,P0425,2024-02-08,3,352.65,0,100,standard,False,2,252.64999999999998
ORD007861,C01693,P0474,2024-11-23,4,273.32,99,0,quick,True,21,372.32
ORD007862,C03394,P0329,2024-08-20,1,157.82,49,50,standard,False,11,156.82
ORD007863,C04025,P0024,2024-05-21,6,117.62,149,0,express,True,2,266.62
ORD007864,C03579,P0337,2024-08-06,6,177.23,149,200,standard,True,23,126.23000000000002
ORD007865,C02803,P0070,2024-12-20,4,1047.57,149,0,standard,False,8,1196.57
ORD007866,C02230,P0312,2024-12-07,8,394.14,0,100,standard,True,18,294.14
ORD007867,C04812,P0222,2024-06-14,5,118.46,0,100,standard,False,8,18.459999999999994
ORD007868,C00458,P0159,2024-05-11,4,595.73,99,100,express,False,23,594.73
ORD007869,C01701,P0305,2024-03-23,7,636.61,0,100,standard,False,0,536.61
ORD007870,C00626,P0492,2024-02-07,8,490.87,0,0,standard,False,22,490.87
ORD007871,C02456,P0074,2024-05-21,2,181.11,0,200,standard,True,19,-18.889999999999986
ORD007872,C00206,P0137,2024-02-01,1,1083.45,0,0,standard,False,15,1083.45
ORD007873,C03316,P0405,2024-07-14,6,916.76,99,0,standard,False,13,1015.76
ORD007874,C01356,P0478,2024-07-17,2,450.46,149,0,standard,False,22,599.46
ORD007875,C04768,P0040,2024-06-19,8,434.55,99,0,standard,False,4,533.55
ORD007876,C03596,P0302,2024-01-31,5,217.67,0,0,standard,False,12,217.67
ORD007877,C01939,P0397,2024-05-12,2,1079.42,0,0,quick,False,6,1079.42
ORD007878,C02795,P0386,2024-05-15,5,739.66,49,200,standard,True,21,588.66
ORD007879,C04368,P0471,2024-04-01,2,161.79,149,100,standard,True,14,210.78999999999996
ORD007880,C02673,P0333,2024-08-13,6,431.44,49,0,quick,False,9,480.44
ORD007881,C01049,P0308,2024-02-05,8,1736.19,0,0,express,True,17,1736.19
ORD007882,C02591,P0015,2024-09-08,2,520.51,99,100,standard,True,22,519.51
ORD007883,C03789,P0374,2024-04-12,6,374.05,149,100,standard,True,21,423.04999999999995
ORD007884,C04004,P0188,2024-11-08,6,821.55,0,0,standard,False,9,821.55
ORD007885,C00090,P0027,2024-07-20,1,257.81,149,0,quick,False,10,406.81
ORD007886,C00475,P0162,2024-04-01,9,618.35,0,200,quick,True,7,418.35
ORD007887,C02046,P0487,2024-11-26,8,874.05,0,0,quick,False,18,874.05
ORD007888,C04821,P0385,2024-09-08,4,1450.13,49,0,quick,False,16,1499.13
ORD007889,C03690,P0316,2024-02-25,7,924.51,149,0,standard,False,13,1073.51
ORD007890,C04025,P0439,2024-03-14,4,438.62,0,100,quick,True,4,338.62
ORD007891,C03266,P0481,2024-10-03,8,1121.11,0,100,express,False,17,1021.1099999999999
ORD007892,C04629,P0054,2024-08-08,2,1699.7,49,0,quick,True,21,1748.7
ORD007893,C02745,P0273,2024-04-21,2,553.74,49,100,standard,True,18,502.74
ORD007894,C00084,P0454,2024-11-10,3,102.16,49,0,quick,False,10,151.16
ORD007895,C02639,P0304,2024-11-25,4,1588.56,149,200,quick,False,0,1537.56
ORD007896,C04936,P0101,2024-02-24,6,225.6,0,100,quick,True,19,125.6
ORD007897,C00076,P0041,2024-08-14,5,193.53,99,50,quick,False,1,242.52999999999997
ORD007898,C02430,P0262,2024-05-12,7,356.39,0,0,express,False,22,356.39
ORD007899,C03504,P0387,2024-02-22,6,433.61,99,0,express,False,11,532.61
ORD007900,C02424,P0170,2024-01-18,4,1223.43,149,0,standard,False,18,1372.43
ORD007901,C02221,P0207,2024-02-07,9,444.07,0,0,quick,False,3,444.07
ORD007902,C00405,P0314,2024-02-06,7,134.04,49,100,standard,True,2,83.03999999999999
ORD007903,C02129,P0048,2024-10-19,1,806.35,0,0,quick,False,19,806.35
ORD007904,C04116,P0059,2024-05-08,8,877.66,0,50,quick,True,2,827.66
ORD007905,C00397,P0005,2024-08-16,4,1277.24,0,100,standard,True,16,1177.24
ORD007906,C01800,P0147,2024-01-10,7,455.26,99,0,quick,False,13,554.26
ORD007907,C03473,P0286,2024-09-11,2,162.0,99,0,quick,True,23,261.0
ORD007908,C01808,P0210,2024-03-17,3,662.74,49,0,standard,False,5,711.74
ORD007909,C04989,P0371,2024-11-30,1,189.28,99,200,standard,False,23,88.27999999999997
ORD007910,C03926,P0149,2024-11-23,2,111.06,0,0,quick,True,6,111.06
ORD007911,C01944,P0084,2024-01-01,5,1154.4,0,200,standard,False,7,954.4000000000001
ORD007912,C00437,P0465,2024-01-20,2,460.57,0,0,quick,False,19,460.57
ORD007913,C00222,P0159,2024-12-06,6,620.12,99,0,quick,False,5,719.12
ORD007914,C01610,P0046,2024-07-18,6,860.06,99,0,standard,False,5,959.06
ORD007915,C01960,P0161,2024-05-16,6,457.78,149,50,quick,True,0,556.78
ORD007916,C04604,P0498,2024-03-18,3,135.74,0,100,quick,False,20,35.74000000000001
